uuid,nombre,apellido,genero,email,telefono,ciudad,pais,codigo_postal,fecha_nacimiento,edad,foto_url,fecha_registro_api,segmento_edad,fecha_procesamiento
24219495-cbe0-409f-8d4f-c32bd6239ae0,Jordan,Wright,male,jordan.wright@example.com,(385)-220-5554,Upper Hutt,New Zealand,87942,1973-02-23,53,https://randomuser.me/api/portraits/men/78.jpg,2017-09-14,Maduro,2026-06-22 21:40:40
d4a3fb5b-37e5-476a-a6b8-e550cf8e0ce4,Edita,Woord,female,edita.woord@example.com,(0009) 474526,Huijbergen,Netherlands,7084 FK,1956-04-20,70,https://randomuser.me/api/portraits/women/87.jpg,2018-07-07,Senior,2026-06-22 21:40:40
abe44751-f11f-4a45-b13a-018e52c2629d,Maeva,Patel,female,maeva.patel@example.com,T94 Z82-6770,New Glasgow,Canada,Y2B 3F9,1951-12-16,74,https://randomuser.me/api/portraits/women/48.jpg,2019-10-13,Senior,2026-06-22 21:40:40
118bb968-0d37-4427-a0e3-908588b30d96,Riley,Turner,male,riley.turner@example.com,(045)-035-2314,Rotorua,New Zealand,25556,1976-04-27,50,https://randomuser.me/api/portraits/men/77.jpg,2020-08-07,Maduro,2026-06-22 21:40:40
df39b176-4745-4bcc-bb82-dfc285efa7d2,Emmi,Kemppainen,female,emmi.kemppainen@example.com,03-089-263,Kihniö,Finland,53837,1989-01-13,37,https://randomuser.me/api/portraits/women/18.jpg,2017-02-11,Adulto,2026-06-22 21:40:40
57796c80-c1b6-4b49-b07f-d6807fa0c8b6,Noah,Thomsen,male,noah.thomsen@example.com,20435935,Randers Nø,Denmark,75242,1979-04-08,47,https://randomuser.me/api/portraits/men/7.jpg,2019-03-07,Maduro,2026-06-22 21:40:40
651451f9-064a-431d-92e1-258b8b80df8e,Warren,Cruz,male,warren.cruz@example.com,(217) 937-4329,Des Moines,United States,81300,1966-10-03,59,https://randomuser.me/api/portraits/men/68.jpg,2010-10-14,Maduro,2026-06-22 21:40:40
a48715e4-e38f-42e3-8e8c-e03cc10b8b91,Eelis,Karjala,male,eelis.karjala@example.com,07-327-910,Hyvinkää,Finland,38387,1956-11-16,69,https://randomuser.me/api/portraits/men/6.jpg,2018-02-25,Senior,2026-06-22 21:40:40
e9f5f036-0da8-4b82-93d5-299e1639b1ae,Teresa,Da Rocha,female,teresa.darocha@example.com,(69) 3163-2015,Formosa,Brazil,43034,1996-12-24,29,https://randomuser.me/api/portraits/women/60.jpg,2010-08-21,Adulto,2026-06-22 21:40:40
b7aae05c-7349-43db-b4e9-8fe99d8d0d93,Terrence,Kuhn,male,terrence.kuhn@example.com,017683 88799,Salisbury,United Kingdom,UR68 6JL,1966-05-01,60,https://randomuser.me/api/portraits/men/75.jpg,2009-05-04,Maduro,2026-06-22 21:40:40
f1c5a793-2efc-42e4-977c-134c2f865891,Pilip,Lavrinenko,male,pilip.lavrinenko@example.com,(097) U27-4740,Sokal,Ukraine,23108,1983-04-13,43,https://randomuser.me/api/portraits/men/18.jpg,2015-09-02,Adulto,2026-06-22 21:40:40
02bedce3-63b9-4f95-9737-b6e194506dd3,Archer,Wood,male,archer.wood@example.com,(525)-787-4970,Napier,New Zealand,22763,1962-02-27,64,https://randomuser.me/api/portraits/men/3.jpg,2019-09-19,Maduro,2026-06-22 21:40:40
47974277-ce48-4486-a612-4b308c4ba5f2,Herminia,Montgomery,female,herminia.montgomery@example.com,(871) 979-1247,Yonkers,United States,97684,1967-09-24,58,https://randomuser.me/api/portraits/women/5.jpg,2018-06-15,Maduro,2026-06-22 21:40:40
de898445-7798-414e-90ec-d0dc6efc1b1e,Carsten,Göhler,male,carsten.gohler@example.com,0036-0553378,Werther (Westf.),Germany,70138,1975-09-28,50,https://randomuser.me/api/portraits/men/95.jpg,2009-08-17,Maduro,2026-06-22 21:40:40
7bdfd657-d188-45e1-8049-9be1948f4ed9,Kasper,Petersen,male,kasper.petersen@example.com,08096050,Gjerlev,Denmark,98196,1976-05-03,50,https://randomuser.me/api/portraits/men/95.jpg,2022-05-04,Maduro,2026-06-22 21:40:40
374c751a-f244-4dde-b316-85f0ad85fee8,Yaromira,Buriy,female,yaromira.buriy@example.com,(068) L76-0129,Sievierodoneck,Ukraine,46230,1981-09-18,44,https://randomuser.me/api/portraits/women/4.jpg,2014-06-24,Adulto,2026-06-22 21:40:40
43a25032-dd42-470f-9cc7-372e4668e419,Apolline,Mercier,female,apolline.mercier@example.com,04-59-44-89-33,Le Mans,France,61964,1984-01-26,42,https://randomuser.me/api/portraits/women/82.jpg,2015-02-25,Adulto,2026-06-22 21:40:40
b58d0639-ed09-44fa-9a47-56a914acbeb1,Sandra,Muñoz,female,sandra.munoz@example.com,993-209-628,Barcelona,Spain,79166,1993-06-30,32,https://randomuser.me/api/portraits/women/21.jpg,2009-05-27,Adulto,2026-06-22 21:40:40
e587bca5-e1ce-41e3-828b-514770bf42fe,Jeremiah,Payne,male,jeremiah.payne@example.com,09-0227-7356,Orange,Australia,4024,1975-06-26,50,https://randomuser.me/api/portraits/men/30.jpg,2009-10-18,Maduro,2026-06-22 21:40:40
d7a605b1-a7d1-4d03-b4f5-f863d8317982,Enrique,Barnett,male,enrique.barnett@example.com,07-4364-8983,Sunshine Coast,Australia,2240,1968-07-21,57,https://randomuser.me/api/portraits/men/65.jpg,2002-06-26,Maduro,2026-06-22 21:40:40
43bce51f-5255-4b08-8702-b21ccfe844c4,Upkaar,Mardhekar,male,upkaar.mardhekar@example.com,7255253533,Cuttack,India,37705,1994-08-12,31,https://randomuser.me/api/portraits/men/64.jpg,2009-01-16,Adulto,2026-06-22 21:40:40
9de5d566-cd89-43d8-84dd-74818bb34219,Marianne,Thompson,female,marianne.thompson@example.com,T23 O62-1929,Carleton,Canada,U9I 4Z1,1954-08-21,71,https://randomuser.me/api/portraits/women/68.jpg,2006-08-04,Senior,2026-06-22 21:40:40
09c6088d-4a41-417b-8ebd-63c1e107c753,Vitaliy,Slobodyanik,male,vitaliy.slobodyanik@example.com,(066) U01-9057,Yaremche,Ukraine,22332,1947-05-16,79,https://randomuser.me/api/portraits/men/31.jpg,2019-10-16,Senior,2026-06-22 21:40:40
6958686a-2804-401f-ade3-48d5446c8fa4,Mihaela,Rajković,female,mihaela.rajkovic@example.com,034-5430-589,Despotovac,Serbia,37465,1980-10-08,45,https://randomuser.me/api/portraits/women/52.jpg,2009-12-18,Maduro,2026-06-22 21:40:40
c6042532-e2a5-41ff-b95d-d9934d25d774,Jen,Hunt,female,jen.hunt@example.com,026 2935 6830,Londonderry,United Kingdom,SL4 4BN,1969-07-14,56,https://randomuser.me/api/portraits/women/2.jpg,2009-05-16,Maduro,2026-06-22 21:40:40
02df97a9-528b-4fa5-b779-a7481b65971c,Bernard,Howell,male,bernard.howell@example.com,061-129-8748,Athy,Ireland,74191,1945-08-11,80,https://randomuser.me/api/portraits/men/27.jpg,2005-11-19,Senior,2026-06-22 21:40:40
611262a9-eb71-41ce-a359-8d929947ef96,طاها,کوتی,male,th.khwty@example.com,014-86772886,گلستان,Iran,32930,1980-11-19,45,https://randomuser.me/api/portraits/men/8.jpg,2018-06-01,Maduro,2026-06-22 21:40:40
f5ec2a75-f8f2-4bf0-ac07-e0f8bdec56d5,Brian,Perez,male,brian.perez@example.com,06-4385-1418,Cairns,Australia,2923,1972-10-20,53,https://randomuser.me/api/portraits/men/12.jpg,2018-02-03,Maduro,2026-06-22 21:40:40
7137ce26-2b02-46e1-94e2-49cf89d26ace,Joann,Walker,female,joann.walker@example.com,(681) 359-3653,Akron,United States,24043,1987-10-03,38,https://randomuser.me/api/portraits/women/47.jpg,2013-04-16,Adulto,2026-06-22 21:40:40
bd96feaf-619a-414c-b264-0ac6b08b63ce,یسنا,محمدخان,female,ysn.mhmdkhn@example.com,094-22896129,قدس,Iran,24859,1975-05-15,51,https://randomuser.me/api/portraits/women/77.jpg,2013-12-25,Maduro,2026-06-22 21:40:40
881b5108-6265-47e6-bd50-4a83da64ac38,Anastas,Zhirko,male,anastas.zhirko@example.com,(066) E11-8988,Mala Viska,Ukraine,87470,1997-08-22,28,https://randomuser.me/api/portraits/men/35.jpg,2019-03-16,Adulto,2026-06-22 21:40:40
cd05c5f2-9ffb-4a7f-80ce-820f0e67a155,Misty,Cunningham,female,misty.cunningham@example.com,05-9558-7363,Port Macquarie,Australia,2295,1957-05-04,69,https://randomuser.me/api/portraits/women/54.jpg,2006-01-20,Senior,2026-06-22 21:40:40
39772478-17e0-4d2c-96cd-b5586c2355d4,یلدا,کامروا,female,yld.khmrw@example.com,076-24011569,قدس,Iran,41749,1981-06-30,44,https://randomuser.me/api/portraits/women/16.jpg,2017-12-30,Adulto,2026-06-22 21:40:40
c53031e6-4bd3-4925-a627-cafd66c335d3,Viraj,Shah,male,viraj.shah@example.com,7193957370,Kota,India,13429,1998-10-30,27,https://randomuser.me/api/portraits/men/54.jpg,2016-03-16,Adulto,2026-06-22 21:40:40
794524e1-7a35-4509-a34a-26e08417b9fd,Ljubiša,Rašić,male,ljubisa.rasic@example.com,022-4374-955,Ljig,Serbia,99082,1981-12-13,44,https://randomuser.me/api/portraits/men/53.jpg,2011-01-28,Adulto,2026-06-22 21:40:40
7a311dc6-b631-416d-8615-a7dd353b58ad,Freja,Olsen,female,freja.olsen@example.com,23497814,Aarhus,Denmark,54533,1970-05-26,56,https://randomuser.me/api/portraits/women/58.jpg,2005-09-23,Maduro,2026-06-22 21:40:40
3847b224-9d97-4d16-93a2-dac0e1af9674,Svyatoslava,Tretyaki,female,svyatoslava.tretyaki@example.com,(068) S65-1887,Turka,Ukraine,17506,1972-11-30,53,https://randomuser.me/api/portraits/women/43.jpg,2015-03-18,Maduro,2026-06-22 21:40:40
1b54b40d-14f1-47aa-9724-a5238f1bb171,Hudson,Chan,male,hudson.chan@example.com,M44 G11-4352,Glenwood,Canada,F9F 8Q3,1965-05-05,61,https://randomuser.me/api/portraits/men/54.jpg,2005-06-25,Maduro,2026-06-22 21:40:40
1b5503cb-579d-4e8a-a944-703a6036dca8,Rostun,Golota,male,rostun.golota@example.com,(099) O46-1533,Rogatin,Ukraine,68464,1991-06-20,35,https://randomuser.me/api/portraits/men/87.jpg,2004-06-12,Adulto,2026-06-22 21:40:40
8ba4efd3-b63f-4ca4-806f-0acab171e834,Ilyès,Thomas,male,ilyes.thomas@example.com,02-09-33-81-36,Tours,France,97383,1977-04-25,49,https://randomuser.me/api/portraits/men/59.jpg,2021-05-14,Maduro,2026-06-22 21:40:40
3a085585-6703-410e-838e-db76aab9c68d,Randall,Hunter,male,randall.hunter@example.com,(928) 373-7278,Coppell,United States,63833,1980-05-30,46,https://randomuser.me/api/portraits/men/94.jpg,2006-01-24,Maduro,2026-06-22 21:40:40
befbf789-f5ed-4ad6-b3a5-c4c3ab1c5a77,Vicki,Knight,female,vicki.knight@example.com,(559) 638-4776,Port St. Lucie,United States,36835,1952-03-04,74,https://randomuser.me/api/portraits/women/72.jpg,2007-01-07,Senior,2026-06-22 21:40:40
004c2209-6007-4bb0-bf3a-4934d4112d28,Tor,Habbestad,male,tor.habbestad@example.com,85532097,Sysle,Norway,3011,1984-06-28,41,https://randomuser.me/api/portraits/men/0.jpg,2018-07-23,Adulto,2026-06-22 21:40:40
acf9d214-1ff9-405b-a22f-c0dfd1aeb8a8,Nathan,Lavoie,male,nathan.lavoie@example.com,A80 I45-4835,Trout Lake,Canada,G0T 4Q6,1946-12-25,79,https://randomuser.me/api/portraits/men/54.jpg,2021-09-23,Senior,2026-06-22 21:40:40
6a083338-85b1-4d64-9fdb-c79b45b4338d,Angel,Dixon,male,angel.dixon@example.com,06-4382-7842,Wagga Wagga,Australia,248,1979-08-07,46,https://randomuser.me/api/portraits/men/24.jpg,2005-12-29,Maduro,2026-06-22 21:40:40
f8b2f0e2-f93b-43fd-b6b1-17f14b95bc26,آراد,حیدری,male,ard.hydry@example.com,074-47129847,بجنورد,Iran,91715,1983-06-01,43,https://randomuser.me/api/portraits/men/98.jpg,2011-06-24,Adulto,2026-06-22 21:40:40
edcc7190-94c3-4f02-8930-5d317a1f0025,Lloyd,Wells,male,lloyd.wells@example.com,08-1391-8452,Devonport,Australia,571,1965-01-07,61,https://randomuser.me/api/portraits/men/85.jpg,2021-07-22,Maduro,2026-06-22 21:40:40
88c7b4ff-d65e-43bf-9a3c-8473b70228e7,Armand,Deschamps,male,armand.deschamps@example.com,03-08-70-75-07,Grenoble,France,53841,1972-01-10,54,https://randomuser.me/api/portraits/men/83.jpg,2014-12-25,Maduro,2026-06-22 21:40:40
f0d9f819-892e-40db-b84f-7bf7607c824c,Rose,Ramos,female,rose.ramos@example.com,017683 46902,Gloucester,United Kingdom,L28 7BG,1961-02-01,65,https://randomuser.me/api/portraits/women/96.jpg,2006-01-16,Senior,2026-06-22 21:40:40
70596af6-a9bc-4628-a97d-17345826e57c,Gina,Gomez,female,gina.gomez@example.com,(988) 787-2202,Carrollton,United States,39849,1988-07-06,37,https://randomuser.me/api/portraits/women/44.jpg,2006-05-06,Adulto,2026-06-22 21:40:40
fb84bd4e-ac27-4a23-ad16-b883c0553c04,Shona,Das,female,shona.das@example.com,9073823723,Bhalswa,India,23482,1969-01-22,57,https://randomuser.me/api/portraits/women/61.jpg,2016-02-07,Maduro,2026-06-22 21:40:40
db7e1962-13a4-4f1a-9b95-70dd050291bd,Hudson,Zhang,male,hudson.zhang@example.com,(574)-948-5362,Christchurch,New Zealand,86148,1951-09-01,74,https://randomuser.me/api/portraits/men/69.jpg,2010-05-26,Senior,2026-06-22 21:40:40
1251f248-c11b-42c6-9cc7-958d0e9b9a1d,Kaya,Okur,male,kaya.okur@example.com,(559)-816-2893,Osmaniye,Turkey,98880,1979-06-01,47,https://randomuser.me/api/portraits/men/89.jpg,2020-06-28,Maduro,2026-06-22 21:40:40
c68a3b15-d351-46bf-9433-48da67ed333f,Jeanne,Ross,female,jeanne.ross@example.com,D43 L14-4871,Lumsden,Canada,Y7S 5A4,1945-01-03,81,https://randomuser.me/api/portraits/women/65.jpg,2013-03-29,Senior,2026-06-22 21:40:40
eb2ee4da-91e6-4318-8ae1-069c7bbb0dc3,Leticia,Prieto,female,leticia.prieto@example.com,(662) 837 2327,Lequeitio,Mexico,74571,1994-11-22,31,https://randomuser.me/api/portraits/women/15.jpg,2021-01-15,Adulto,2026-06-22 21:40:40
3d76868f-c5d1-4887-857e-a5ec11313e62,Isaac,Morris,male,isaac.morris@example.com,(726)-952-5982,New Plymouth,New Zealand,41361,1959-10-24,66,https://randomuser.me/api/portraits/men/92.jpg,2014-07-19,Senior,2026-06-22 21:40:40
737501a0-891a-4855-a6a6-54e0dbbcd4fe,Lotta,Zielinski,female,lotta.zielinski@example.com,68962041,Vardø,Norway,0112,1956-12-11,69,https://randomuser.me/api/portraits/women/92.jpg,2003-06-06,Senior,2026-06-22 21:40:40
2ce3df6a-4042-4ea5-a91e-77b5ca26e3f4,Meral,Kaya,female,meral.kaya@example.com,(414)-824-8191,Aydın,Turkey,74592,1963-12-11,62,https://randomuser.me/api/portraits/women/85.jpg,2010-02-26,Maduro,2026-06-22 21:40:40
72b16d9d-6de8-4d56-ab09-ea5c5e23a7ff,Julián,Lozano,male,julian.lozano@example.com,965-208-610,Alcalá de Henares,Spain,45097,1989-05-11,37,https://randomuser.me/api/portraits/men/57.jpg,2020-04-19,Adulto,2026-06-22 21:40:40
ef7f91f6-5b6c-426c-86a8-ed8b9705e47c,Indira,Ocampo,female,indira.ocampo@example.com,(668) 778 3914,Tomatlán,Mexico,45866,1980-12-17,45,https://randomuser.me/api/portraits/women/93.jpg,2012-05-16,Maduro,2026-06-22 21:40:40
c5bfdc37-dab2-41da-ab3f-3eb415eecd4b,Ryan,Ramesh,male,ryan.ramesh@example.com,8603983244,Tirupati,India,65180,1986-05-18,40,https://randomuser.me/api/portraits/men/4.jpg,2014-04-18,Adulto,2026-06-22 21:40:40
e95f3b55-c6ae-4bc8-8c96-828f91b6b71f,Malone,Blanchard,male,malone.blanchard@example.com,02-20-01-72-51,Roubaix,France,19313,1994-06-07,32,https://randomuser.me/api/portraits/men/0.jpg,2011-11-23,Adulto,2026-06-22 21:40:40
a297ee2c-64ff-40d6-a1e9-8c198f6d2cb0,Vicky,Brown,female,vicky.brown@example.com,015395 03134,Ripon,United Kingdom,YX73 7LL,1952-12-17,73,https://randomuser.me/api/portraits/women/78.jpg,2011-03-14,Senior,2026-06-22 21:40:40
800615c9-d998-475b-ac2a-30f2ddac85ca,Logan,Anderson,male,logan.anderson@example.com,(506)-658-1504,Christchurch,New Zealand,85789,1989-05-15,37,https://randomuser.me/api/portraits/men/43.jpg,2014-07-03,Adulto,2026-06-22 21:40:40
e2c64081-c9b3-4a0b-924a-563211f6f110,Eemeli,Karjala,male,eemeli.karjala@example.com,09-964-321,Nousiainen,Finland,60053,1951-07-05,74,https://randomuser.me/api/portraits/men/22.jpg,2019-05-13,Senior,2026-06-22 21:40:40
777f6932-b2da-47b7-a6d0-b58327335111,Lillian,Murphy,female,lillian.murphy@example.com,071-586-7137,Waterford,Ireland,11239,2000-11-08,25,https://randomuser.me/api/portraits/women/85.jpg,2014-06-24,Adulto,2026-06-22 21:40:40
56b3f180-3bf2-41ec-9b51-0f1eef8f6ff2,Teus,Keurentjes,male,teus.keurentjes@example.com,(0331) 395935,Marle,Netherlands,8749 BH,2000-03-16,26,https://randomuser.me/api/portraits/men/29.jpg,2004-06-18,Adulto,2026-06-22 21:40:40
1e62b313-c4b4-401e-a797-39ec9ec76cce,مانی,نكو نظر,male,mny.nkwnzr@example.com,031-62453221,آبادان,Iran,92535,1999-10-20,26,https://randomuser.me/api/portraits/men/33.jpg,2005-02-27,Adulto,2026-06-22 21:40:40
443e1376-a88f-4d05-9442-d0a7e7b81335,Alberta,Piket,female,alberta.piket@example.com,(042) 1301215,Biest-Houtakker,Netherlands,0912 GY,1988-02-16,38,https://randomuser.me/api/portraits/women/38.jpg,2010-04-11,Adulto,2026-06-22 21:40:40
8ac28ca5-04f6-4396-bf49-f2bf7b799fed,Karl-Jürgen,Klinke,male,karl-jurgen.klinke@example.com,0327-7181525,Neckargemünd,Germany,83831,1992-07-14,33,https://randomuser.me/api/portraits/men/55.jpg,2005-11-16,Adulto,2026-06-22 21:40:40
48641e41-6ecc-48c6-a88c-8b97ba5f3537,Pershik,Beleckiy,male,pershik.beleckiy@example.com,(068) I22-9164,Mironivka,Ukraine,37890,1952-03-19,74,https://randomuser.me/api/portraits/men/38.jpg,2006-08-10,Senior,2026-06-22 21:40:40
55c0700e-6683-465b-840e-b9ae731d5cb9,Amanda,Bakken,female,amanda.bakken@example.com,84580542,Båtsfjord,Norway,4891,1989-02-14,37,https://randomuser.me/api/portraits/women/22.jpg,2007-10-19,Adulto,2026-06-22 21:40:40
e4b31e2a-4d12-4ade-bf79-590f0ebc8acc,Irene,Davis,female,irene.davis@example.com,(771) 551-8090,Bernalillo,United States,96851,1976-04-16,50,https://randomuser.me/api/portraits/women/78.jpg,2019-12-30,Maduro,2026-06-22 21:40:40
3d71e099-8704-42df-9741-02ad1adb84a2,Dafne,Barbosa,female,dafne.barbosa@example.com,(94) 4721-4426,Santos,Brazil,24884,1975-07-22,50,https://randomuser.me/api/portraits/women/63.jpg,2014-08-16,Maduro,2026-06-22 21:40:40
0f5770ba-fd7f-45d6-84e4-3b7f539f201d,Anna,Ramos,female,anna.ramos@example.com,956-211-753,Toledo,Spain,78902,1946-04-02,80,https://randomuser.me/api/portraits/women/96.jpg,2004-11-04,Senior,2026-06-22 21:40:40
2eda5190-eeaa-4525-8733-34e06b40cae6,Felicia,Riley,female,felicia.riley@example.com,01-0483-0892,Australian Capital Territory,Australia,8518,1957-01-20,69,https://randomuser.me/api/portraits/women/6.jpg,2006-09-27,Senior,2026-06-22 21:40:40
6397ce5a-30f8-4a72-97a2-1f7969deddd3,Mauri,Da Paz,male,mauri.dapaz@example.com,(94) 6380-4554,João Pessoa,Brazil,51009,1954-07-12,71,https://randomuser.me/api/portraits/men/48.jpg,2009-03-19,Senior,2026-06-22 21:40:40
1a9f68ef-55ad-445d-8941-9c7f4fe3bb94,Feodora,Stadnik,female,feodora.stadnik@example.com,(096) Y13-8700,Sokiryani,Ukraine,24612,1987-12-01,38,https://randomuser.me/api/portraits/women/49.jpg,2004-04-20,Adulto,2026-06-22 21:40:40
fda85bc0-1073-4f19-9a80-48cd92fdb0e5,Getúlia,Castro,female,getulia.castro@example.com,(33) 1342-2119,Salvador,Brazil,98738,1975-08-09,50,https://randomuser.me/api/portraits/women/19.jpg,2014-02-08,Maduro,2026-06-22 21:40:40
39497394-bd6b-4987-a237-94b901169960,Pearl,Long,female,pearl.long@example.com,(726) 700-2815,Louisville,United States,36789,1978-06-03,48,https://randomuser.me/api/portraits/women/73.jpg,2012-04-22,Maduro,2026-06-22 21:40:40
1efe01c0-9910-4419-92c4-ab31eab4b900,Aiden,Lewis,male,aiden.lewis@example.com,(117)-042-1298,Palmerston North,New Zealand,58907,1966-09-09,59,https://randomuser.me/api/portraits/men/77.jpg,2012-02-15,Maduro,2026-06-22 21:40:40
042cbf8c-838a-4898-b94a-72a590222b58,Oscar,Roche,male,oscar.roche@example.com,05-44-70-27-98,Caen,France,44809,1978-03-24,48,https://randomuser.me/api/portraits/men/26.jpg,2019-05-26,Maduro,2026-06-22 21:40:40
553fa46f-0c8e-4b46-ba41-4e580e5d3598,Heine,Klette,male,heine.klette@example.com,28000642,Vestfossen,Norway,9525,1993-07-16,32,https://randomuser.me/api/portraits/men/68.jpg,2016-03-16,Adulto,2026-06-22 21:40:40
859bea48-c243-4f4a-8492-0c7eb75f0332,Mestan,Karabulut,female,mestan.karabulut@example.com,(422)-214-8062,Malatya,Turkey,76675,1989-07-26,36,https://randomuser.me/api/portraits/women/55.jpg,2004-01-27,Adulto,2026-06-22 21:40:40
33f067ff-e816-4d58-9eaa-93551976b9d9,Yann,Petit,male,yann.petit@example.com,04-53-98-25-76,Créteil,France,69494,1957-12-07,68,https://randomuser.me/api/portraits/men/15.jpg,2019-07-13,Senior,2026-06-22 21:40:40
30998071-83ee-45a6-8970-75ae1378a4a0,Harry,Bates,male,harry.bates@example.com,016973 62980,Preston,United Kingdom,D12 8AS,1964-06-25,61,https://randomuser.me/api/portraits/men/41.jpg,2012-11-10,Maduro,2026-06-22 21:40:40
6fd15628-5b44-4815-a937-3f2c17c399b7,Samuel,Kari,male,samuel.kari@example.com,04-517-391,Nilsiä,Finland,42858,1985-07-21,40,https://randomuser.me/api/portraits/men/35.jpg,2018-08-15,Adulto,2026-06-22 21:40:40
380728e4-8c2b-4e73-b241-4582770da753,Ella,Lévesque,female,ella.levesque@example.com,V46 A16-9852,Hampstead,Canada,I9Q 2O8,1951-03-21,75,https://randomuser.me/api/portraits/women/94.jpg,2012-01-05,Senior,2026-06-22 21:40:40
bdef3fee-4155-4450-b8da-14ccb197f769,Aino,Mantyla,female,aino.mantyla@example.com,05-490-997,Mänttä,Finland,28448,1946-04-08,80,https://randomuser.me/api/portraits/women/35.jpg,2011-12-03,Senior,2026-06-22 21:40:40
6bc21e42-c88b-4eb3-b184-12d99ef03b43,Alan,Wheeler,male,alan.wheeler@example.com,03-5780-6453,Warragul,Australia,8599,1951-07-26,74,https://randomuser.me/api/portraits/men/43.jpg,2009-03-26,Senior,2026-06-22 21:40:40
b845496c-be7a-480e-a064-9a73f7990599,Joshua,Alvarez,male,joshua.alvarez@example.com,015394 48040,Bath,United Kingdom,K1T 3NF,1953-02-26,73,https://randomuser.me/api/portraits/men/12.jpg,2006-11-07,Senior,2026-06-22 21:40:40
49f84131-50c3-422e-b5af-fb017e6b38f1,Mestan,Akgül,female,mestan.akgul@example.com,(477)-233-7275,Çanakkale,Turkey,95379,1959-04-20,67,https://randomuser.me/api/portraits/women/42.jpg,2020-10-29,Senior,2026-06-22 21:40:40
8eb7490c-5182-4a1e-945f-55a9d2a73ace,Lily,Steward,female,lily.steward@example.com,05-3931-6074,Rockhampton,Australia,1524,1956-09-24,69,https://randomuser.me/api/portraits/women/31.jpg,2018-03-12,Senior,2026-06-22 21:40:40
37bf3244-fecb-41d2-bd6a-380ec161f6c4,Karina,Verduzco,female,karina.verduzco@example.com,(690) 514 2448,Carmen,Mexico,63481,1946-01-19,80,https://randomuser.me/api/portraits/women/16.jpg,2020-02-12,Senior,2026-06-22 21:40:40
04c18022-357f-4c8f-98bd-51739e169de1,Tamara,Sims,female,tamara.sims@example.com,01-9092-5796,Sunshine Coast,Australia,1405,1989-12-12,36,https://randomuser.me/api/portraits/women/92.jpg,2008-06-23,Adulto,2026-06-22 21:40:40
7a811a85-c355-4a3f-a3ce-daad9b4c69f7,Hugo,Berger,male,hugo.berger@example.com,02-61-02-15-15,Saint-Étienne,France,44262,1991-03-04,35,https://randomuser.me/api/portraits/men/29.jpg,2016-03-31,Adulto,2026-06-22 21:40:40
d1d173ad-17ab-4c88-8cc5-d834099868ae,Antonia,Navarro,female,antonia.navarro@example.com,906-385-322,Ciudad Real,Spain,13039,1971-01-28,55,https://randomuser.me/api/portraits/women/47.jpg,2002-07-07,Maduro,2026-06-22 21:40:40
